DoubleStream-Timestep0-Layer0-Rank0: 294.89801025390625ms
DoubleStream-Timestep0-Layer13-Rank0: 296.6060791015625ms
DoubleStream-Timestep0-Layer13-Rank1: 298.01641845703125ms
DoubleStream-Timestep0-Layer13-Rank2: 297.1280822753906ms
DoubleStream-Timestep0-Layer13-Rank3: 297.9530334472656ms
DoubleStream-Timestep0-Layer14-Rank1: 301.165283203125ms
DoubleStream-Timestep0-Layer14-Rank0: 301.5468444824219ms
DoubleStream-Timestep0-Layer14-Rank3: 301.8005065917969ms
DoubleStream-Timestep0-Layer14-Rank2: 301.4024353027344ms
DoubleStream-Timestep0-Layer15-Rank3: 294.67999267578125ms
DoubleStream-Timestep0-Layer15-Rank0: 294.8365173339844ms
DoubleStream-Timestep0-Layer15-Rank1: 295.3190002441406ms
DoubleStream-Timestep0-Layer15-Rank2: 294.4938659667969ms
DoubleStream-Timestep0-Layer16-Rank3: 300.6695556640625ms
DoubleStream-Timestep0-Layer16-Rank2: 300.61077880859375ms
DoubleStream-Timestep0-Layer16-Rank0: 300.72222900390625ms
DoubleStream-Timestep0-Layer16-Rank1: 300.26568603515625ms
DoubleStream-Timestep0-Layer17-Rank3: 296.7837829589844ms
DoubleStream-Timestep0-Layer17-Rank1: 296.1610107421875ms
DoubleStream-Timestep0-Layer17-Rank0: 296.32916259765625ms
DoubleStream-Timestep0-Layer17-Rank2: 296.9736022949219ms
DoubleStream-Timestep0-Layer18-Rank1: 298.41949462890625ms
DoubleStream-Timestep0-Layer18-Rank3: 298.4603271484375ms
DoubleStream-Timestep0-Layer18-Rank0: 298.3317565917969ms
DoubleStream-Timestep0-Layer18-Rank2: 298.3967590332031ms
DoubleStream-Timestep0-Layer19-Rank1: 299.00640869140625ms
DoubleStream-Timestep0-Layer19-Rank3: 298.9286804199219ms
DoubleStream-Timestep0-Layer19-Rank0: 298.9551086425781ms
DoubleStream-Timestep0-Layer19-Rank2: 299.15069580078125ms
SingleStream-Timestep0-Layer0-Rank1: 298.67138671875ms
SingleStream-Timestep0-Layer0-Rank3: 298.6202392578125ms
SingleStream-Timestep0-Layer0-Rank2: 295.3951110839844ms
SingleStream-Timestep0-Layer0-Rank0: 298.646240234375ms
SingleStream-Timestep0-Layer1-Rank1: 298.9140930175781ms
SingleStream-Timestep0-Layer1-Rank0: 299.20166015625ms
SingleStream-Timestep0-Layer1-Rank3: 299.7676696777344ms
SingleStream-Timestep0-Layer1-Rank2: 299.7958068847656ms
SingleStream-Timestep0-Layer2-Rank3: 297.7915954589844ms
SingleStream-Timestep0-Layer2-Rank1: 297.9728698730469ms
SingleStream-Timestep0-Layer2-Rank2: 297.7566833496094ms
SingleStream-Timestep0-Layer2-Rank0: 297.7086486816406ms
SingleStream-Timestep0-Layer3-Rank3: 297.9751281738281ms
SingleStream-Timestep0-Layer3-Rank2: 297.90777587890625ms
SingleStream-Timestep0-Layer3-Rank0: 298.1067810058594ms
SingleStream-Timestep0-Layer3-Rank1: 298.1708679199219ms
SingleStream-Timestep0-Layer4-Rank3: 297.3605651855469ms
SingleStream-Timestep0-Layer4-Rank1: 297.0887756347656ms
SingleStream-Timestep0-Layer4-Rank2: 297.26458740234375ms
SingleStream-Timestep0-Layer4-Rank0: 297.6773376464844ms
SingleStream-Timestep0-Layer5-Rank0: 297.15106201171875ms
SingleStream-Timestep0-Layer5-Rank1: 296.8409423828125ms
SingleStream-Timestep0-Layer5-Rank3: 297.5625915527344ms
SingleStream-Timestep0-Layer5-Rank2: 297.4600830078125ms
SingleStream-Timestep0-Layer6-Rank0: 297.1790771484375ms
SingleStream-Timestep0-Layer6-Rank1: 297.62591552734375ms
SingleStream-Timestep0-Layer6-Rank3: 297.5998229980469ms
SingleStream-Timestep0-Layer6-Rank2: 297.5420227050781ms
SingleStream-Timestep0-Layer7-Rank3: 296.801513671875ms
SingleStream-Timestep0-Layer7-Rank0: 297.0620422363281ms
SingleStream-Timestep0-Layer7-Rank2: 296.97528076171875ms
SingleStream-Timestep0-Layer7-Rank1: 297.0591125488281ms
SingleStream-Timestep0-Layer8-Rank0: 294.672119140625ms
SingleStream-Timestep0-Layer8-Rank1: 294.9968566894531ms
SingleStream-Timestep0-Layer8-Rank2: 294.66314697265625ms
SingleStream-Timestep0-Layer8-Rank3: 295.1391296386719ms
SingleStream-Timestep0-Layer9-Rank0: 292.76300048828125ms
SingleStream-Timestep0-Layer9-Rank3: 292.8608703613281ms
SingleStream-Timestep0-Layer9-Rank1: 292.84344482421875ms
SingleStream-Timestep0-Layer9-Rank2: 292.822265625ms
SingleStream-Timestep0-Layer10-Rank3: 295.23907470703125ms
SingleStream-Timestep0-Layer10-Rank2: 295.0840148925781ms
SingleStream-Timestep0-Layer10-Rank0: 295.54339599609375ms
SingleStream-Timestep0-Layer10-Rank1: 295.5300598144531ms
SingleStream-Timestep0-Layer11-Rank2: 295.3629150390625ms
SingleStream-Timestep0-Layer11-Rank1: 295.61346435546875ms
SingleStream-Timestep0-Layer11-Rank0: 295.6936340332031ms
SingleStream-Timestep0-Layer11-Rank3: 295.6565246582031ms
SingleStream-Timestep0-Layer12-Rank0: 294.0666198730469ms
SingleStream-Timestep0-Layer12-Rank1: 294.0350036621094ms
SingleStream-Timestep0-Layer12-Rank2: 294.42242431640625ms
SingleStream-Timestep0-Layer12-Rank3: 294.3047180175781ms
SingleStream-Timestep0-Layer13-Rank0: 296.5187072753906ms
SingleStream-Timestep0-Layer13-Rank1: 296.60528564453125ms
SingleStream-Timestep0-Layer13-Rank3: 296.66351318359375ms
SingleStream-Timestep0-Layer13-Rank2: 296.6710510253906ms
SingleStream-Timestep0-Layer14-Rank1: 295.2876892089844ms
SingleStream-Timestep0-Layer14-Rank3: 295.52105712890625ms
SingleStream-Timestep0-Layer14-Rank0: 295.5785217285156ms
SingleStream-Timestep0-Layer14-Rank2: 295.76507568359375ms
SingleStream-Timestep0-Layer15-Rank0: 296.7431640625ms
SingleStream-Timestep0-Layer15-Rank1: 296.9179382324219ms
SingleStream-Timestep0-Layer15-Rank3: 296.9808349609375ms
SingleStream-Timestep0-Layer15-Rank2: 296.9172058105469ms
SingleStream-Timestep0-Layer16-Rank3: 294.6639404296875ms
SingleStream-Timestep0-Layer16-Rank0: 295.01165771484375ms
SingleStream-Timestep0-Layer16-Rank2: 294.9617614746094ms
SingleStream-Timestep0-Layer16-Rank1: 295.2053527832031ms
SingleStream-Timestep0-Layer17-Rank0: 295.63177490234375ms
SingleStream-Timestep0-Layer17-Rank3: 295.592529296875ms
SingleStream-Timestep0-Layer17-Rank1: 295.83984375ms
SingleStream-Timestep0-Layer17-Rank2: 295.6791687011719ms
SingleStream-Timestep0-Layer18-Rank3: 294.0816955566406ms
SingleStream-Timestep0-Layer18-Rank0: 294.23248291015625ms
SingleStream-Timestep0-Layer18-Rank1: 294.0918273925781ms
SingleStream-Timestep0-Layer18-Rank2: 294.3783874511719ms
SingleStream-Timestep0-Layer19-Rank3: 889.7902221679688ms
SingleStream-Timestep0-Layer19-Rank0: 890.369873046875ms
SingleStream-Timestep0-Layer19-Rank1: 890.37109375ms
SingleStream-Timestep0-Layer19-Rank2: 889.9505615234375ms
SingleStream-Timestep0-Layer20-Rank0: 290.7985534667969ms
SingleStream-Timestep0-Layer20-Rank3: 291.1827697753906ms
SingleStream-Timestep0-Layer20-Rank2: 291.31195068359375ms
SingleStream-Timestep0-Layer20-Rank1: 291.5428161621094ms
SingleStream-Timestep0-Layer21-Rank1: 293.0284118652344ms
SingleStream-Timestep0-Layer21-Rank0: 293.1266174316406ms
SingleStream-Timestep0-Layer21-Rank2: 292.8947448730469ms
SingleStream-Timestep0-Layer21-Rank3: 293.0206298828125ms
SingleStream-Timestep0-Layer22-Rank1: 301.7816467285156ms
SingleStream-Timestep0-Layer22-Rank3: 301.8684387207031ms
SingleStream-Timestep0-Layer22-Rank2: 301.60406494140625ms
SingleStream-Timestep0-Layer22-Rank0: 302.27777099609375ms
SingleStream-Timestep0-Layer23-Rank0: 292.6602478027344ms
SingleStream-Timestep0-Layer23-Rank1: 292.62939453125ms
SingleStream-Timestep0-Layer23-Rank3: 292.5156555175781ms
SingleStream-Timestep0-Layer23-Rank2: 292.43023681640625ms
SingleStream-Timestep0-Layer24-Rank3: 298.2419738769531ms
SingleStream-Timestep0-Layer24-Rank2: 298.4833068847656ms
SingleStream-Timestep0-Layer24-Rank0: 298.7505798339844ms
SingleStream-Timestep0-Layer24-Rank1: 298.4776916503906ms
SingleStream-Timestep0-Layer25-Rank1: 297.172119140625ms
SingleStream-Timestep0-Layer25-Rank3: 297.42352294921875ms
SingleStream-Timestep0-Layer25-Rank0: 297.32391357421875ms
SingleStream-Timestep0-Layer25-Rank2: 297.3782043457031ms
SingleStream-Timestep0-Layer26-Rank0: 293.4721374511719ms
SingleStream-Timestep0-Layer26-Rank2: 293.4416198730469ms
SingleStream-Timestep0-Layer26-Rank3: 293.5611572265625ms
SingleStream-Timestep0-Layer26-Rank1: 293.4219055175781ms
SingleStream-Timestep0-Layer27-Rank3: 297.33917236328125ms
SingleStream-Timestep0-Layer27-Rank1: 297.12396240234375ms
SingleStream-Timestep0-Layer27-Rank0: 297.218505859375ms
SingleStream-Timestep0-Layer27-Rank2: 297.3424377441406ms
SingleStream-Timestep0-Layer28-Rank0: 295.5822448730469ms
SingleStream-Timestep0-Layer28-Rank1: 295.6878967285156ms
SingleStream-Timestep0-Layer28-Rank3: 295.6532287597656ms
SingleStream-Timestep0-Layer28-Rank2: 295.5840148925781ms
SingleStream-Timestep0-Layer29-Rank0: 298.5397644042969ms
SingleStream-Timestep0-Layer29-Rank2: 298.18035888671875ms
SingleStream-Timestep0-Layer29-Rank3: 298.4621887207031ms
SingleStream-Timestep0-Layer29-Rank1: 298.50274658203125ms
SingleStream-Timestep0-Layer30-Rank3: 296.31494140625ms
SingleStream-Timestep0-Layer30-Rank1: 296.04656982421875ms
SingleStream-Timestep0-Layer30-Rank0: 295.8920593261719ms
SingleStream-Timestep0-Layer30-Rank2: 296.4920959472656ms
SingleStream-Timestep0-Layer31-Rank1: 295.8533935546875ms
SingleStream-Timestep0-Layer31-Rank0: 295.9051818847656ms
SingleStream-Timestep0-Layer31-Rank3: 295.95458984375ms
SingleStream-Timestep0-Layer31-Rank2: 295.6602783203125ms
SingleStream-Timestep0-Layer32-Rank0: 297.2699279785156ms
SingleStream-Timestep0-Layer32-Rank2: 297.11846923828125ms
SingleStream-Timestep0-Layer32-Rank3: 297.3558044433594ms
SingleStream-Timestep0-Layer32-Rank1: 297.4797058105469ms
SingleStream-Timestep0-Layer33-Rank0: 294.78857421875ms
SingleStream-Timestep0-Layer33-Rank3: 294.9841613769531ms
SingleStream-Timestep0-Layer33-Rank2: 294.989501953125ms
SingleStream-Timestep0-Layer33-Rank1: 295.0545959472656ms
SingleStream-Timestep0-Layer34-Rank1: 296.4922180175781ms
SingleStream-Timestep0-Layer34-Rank3: 296.6772155761719ms
SingleStream-Timestep0-Layer34-Rank0: 296.9486389160156ms
SingleStream-Timestep0-Layer34-Rank2: 296.63482666015625ms
SingleStream-Timestep0-Layer35-Rank1: 295.3863830566406ms
SingleStream-Timestep0-Layer35-Rank0: 295.6500244140625ms
SingleStream-Timestep0-Layer35-Rank3: 295.7838439941406ms
SingleStream-Timestep0-Layer35-Rank2: 295.70001220703125ms
SingleStream-Timestep0-Layer36-Rank0: 292.88720703125ms
SingleStream-Timestep0-Layer36-Rank1: 293.5226135253906ms
SingleStream-Timestep0-Layer36-Rank3: 293.6219177246094ms
SingleStream-Timestep0-Layer36-Rank2: 293.2899475097656ms
SingleStream-Timestep0-Layer37-Rank1: 295.75390625ms
SingleStream-Timestep0-Layer37-Rank3: 295.92938232421875ms
SingleStream-Timestep0-Layer37-Rank0: 296.0072021484375ms
SingleStream-Timestep0-Layer37-Rank2: 295.96527099609375ms
SingleStream-Timestep0-Layer38-Rank1: 295.3165588378906ms
SingleStream-Timestep0-Layer38-Rank0: 295.014404296875ms
SingleStream-Timestep0-Layer38-Rank3: 295.3783264160156ms
SingleStream-Timestep0-Layer38-Rank2: 295.2740783691406ms
SingleStream-Timestep0-Layer39-Rank3: 293.35272216796875ms
SingleStream-Timestep0-Layer39-Rank0: 293.31298828125ms
SingleStream-Timestep0-Layer39-Rank1: 293.2337951660156ms
SingleStream-Timestep0-Layer39-Rank2: 293.35888671875ms
DoubleStream-Timestep1-Layer0-Rank0: 296.09136962890625ms
DoubleStream-Timestep1-Layer0-Rank3: 295.8326721191406ms
DoubleStream-Timestep1-Layer0-Rank1: 296.09051513671875ms
DoubleStream-Timestep1-Layer0-Rank2: 296.0079040527344ms
DoubleStream-Timestep1-Layer1-Rank2: 296.5985107421875ms
DoubleStream-Timestep1-Layer1-Rank1: 297.44610595703125ms
DoubleStream-Timestep1-Layer1-Rank3: 298.5592041015625ms
DoubleStream-Timestep1-Layer1-Rank0: 297.9698486328125ms
DoubleStream-Timestep1-Layer2-Rank3: 292.2551574707031ms
DoubleStream-Timestep1-Layer2-Rank0: 292.42364501953125ms
DoubleStream-Timestep1-Layer2-Rank1: 292.946044921875ms
DoubleStream-Timestep1-Layer2-Rank2: 292.83062744140625ms
DoubleStream-Timestep1-Layer3-Rank3: 290.9001159667969ms
DoubleStream-Timestep1-Layer3-Rank0: 290.83587646484375ms
DoubleStream-Timestep1-Layer3-Rank1: 290.812255859375ms
DoubleStream-Timestep1-Layer3-Rank2: 290.9861145019531ms
DoubleStream-Timestep1-Layer4-Rank3: 299.3108825683594ms
DoubleStream-Timestep1-Layer4-Rank0: 299.7327880859375ms
DoubleStream-Timestep1-Layer4-Rank1: 299.7044372558594ms
DoubleStream-Timestep1-Layer4-Rank2: 299.712158203125ms
DoubleStream-Timestep1-Layer5-Rank3: 292.14007568359375ms
DoubleStream-Timestep1-Layer5-Rank0: 292.87994384765625ms
DoubleStream-Timestep1-Layer5-Rank2: 292.71380615234375ms
DoubleStream-Timestep1-Layer5-Rank1: 292.829345703125ms
DoubleStream-Timestep1-Layer6-Rank1: 298.69482421875ms
DoubleStream-Timestep1-Layer6-Rank0: 298.94873046875ms
DoubleStream-Timestep1-Layer6-Rank3: 298.87371826171875ms
DoubleStream-Timestep1-Layer6-Rank2: 298.65570068359375ms
DoubleStream-Timestep1-Layer7-Rank0: 297.0574645996094ms
DoubleStream-Timestep1-Layer7-Rank1: 297.22796630859375ms
DoubleStream-Timestep1-Layer7-Rank3: 297.1052551269531ms
DoubleStream-Timestep1-Layer7-Rank2: 297.07501220703125ms
DoubleStream-Timestep1-Layer8-Rank2: 296.1031494140625ms
DoubleStream-Timestep1-Layer8-Rank0: 296.41912841796875ms
DoubleStream-Timestep1-Layer8-Rank3: 296.4228210449219ms
DoubleStream-Timestep1-Layer8-Rank1: 297.036865234375ms
DoubleStream-Timestep1-Layer9-Rank3: 299.4478759765625ms
DoubleStream-Timestep1-Layer9-Rank0: 300.2674255371094ms
DoubleStream-Timestep1-Layer9-Rank1: 299.9365539550781ms
DoubleStream-Timestep1-Layer9-Rank2: 300.43157958984375ms
DoubleStream-Timestep1-Layer10-Rank3: 295.817626953125ms
DoubleStream-Timestep1-Layer10-Rank0: 295.2430419921875ms
DoubleStream-Timestep1-Layer10-Rank1: 295.8191223144531ms
DoubleStream-Timestep1-Layer10-Rank2: 295.6752624511719ms
DoubleStream-Timestep1-Layer11-Rank0: 301.3368225097656ms
DoubleStream-Timestep1-Layer11-Rank3: 301.2198486328125ms
DoubleStream-Timestep1-Layer11-Rank1: 301.0548095703125ms
DoubleStream-Timestep1-Layer11-Rank2: 301.4366455078125ms
DoubleStream-Timestep1-Layer12-Rank0: 298.4908752441406ms
DoubleStream-Timestep1-Layer12-Rank3: 298.5528869628906ms
DoubleStream-Timestep1-Layer12-Rank1: 298.6466979980469ms
DoubleStream-Timestep1-Layer12-Rank2: 298.5931396484375ms
DoubleStream-Timestep1-Layer13-Rank0: 298.73248291015625ms
DoubleStream-Timestep1-Layer13-Rank3: 298.6678466796875ms
DoubleStream-Timestep1-Layer13-Rank1: 298.74859619140625ms
DoubleStream-Timestep1-Layer13-Rank2: 298.6327819824219ms
DoubleStream-Timestep1-Layer14-Rank0: 299.49566650390625ms
DoubleStream-Timestep1-Layer14-Rank3: 299.43890380859375ms
DoubleStream-Timestep1-Layer14-Rank2: 299.44989013671875ms
DoubleStream-Timestep1-Layer14-Rank1: 299.4042663574219ms
DoubleStream-Timestep1-Layer15-Rank0: 299.122314453125ms
DoubleStream-Timestep1-Layer15-Rank3: 298.8907775878906ms
DoubleStream-Timestep1-Layer15-Rank2: 298.89312744140625ms
DoubleStream-Timestep1-Layer15-Rank1: 298.50970458984375ms
DoubleStream-Timestep1-Layer16-Rank3: 298.852783203125ms
DoubleStream-Timestep1-Layer16-Rank2: 298.70281982421875ms
DoubleStream-Timestep1-Layer16-Rank0: 298.83843994140625ms
DoubleStream-Timestep1-Layer16-Rank1: 298.6103820800781ms
DoubleStream-Timestep1-Layer17-Rank0: 298.08099365234375ms
DoubleStream-Timestep1-Layer17-Rank3: 298.6888732910156ms
DoubleStream-Timestep1-Layer17-Rank1: 298.5306701660156ms
DoubleStream-Timestep1-Layer17-Rank2: 298.66888427734375ms
DoubleStream-Timestep1-Layer18-Rank0: 296.244384765625ms
DoubleStream-Timestep1-Layer18-Rank1: 296.89605712890625ms
DoubleStream-Timestep1-Layer18-Rank3: 297.391845703125ms
DoubleStream-Timestep1-Layer18-Rank2: 297.1352233886719ms
DoubleStream-Timestep1-Layer19-Rank0: 298.1745910644531ms
DoubleStream-Timestep1-Layer19-Rank1: 298.1392822265625ms
DoubleStream-Timestep1-Layer19-Rank2: 297.90753173828125ms
DoubleStream-Timestep1-Layer19-Rank3: 298.0338134765625ms
SingleStream-Timestep1-Layer0-Rank0: 297.428466796875ms
SingleStream-Timestep1-Layer0-Rank1: 297.4727783203125ms
SingleStream-Timestep1-Layer0-Rank3: 297.20550537109375ms
SingleStream-Timestep1-Layer0-Rank2: 297.2732849121094ms
SingleStream-Timestep1-Layer1-Rank0: 297.9430847167969ms
SingleStream-Timestep1-Layer1-Rank1: 297.953125ms
SingleStream-Timestep1-Layer1-Rank2: 297.9598083496094ms
SingleStream-Timestep1-Layer1-Rank3: 298.1104736328125ms
SingleStream-Timestep1-Layer2-Rank2: 297.5955505371094ms
SingleStream-Timestep1-Layer2-Rank0: 297.6746520996094ms
SingleStream-Timestep1-Layer2-Rank1: 297.8792724609375ms
SingleStream-Timestep1-Layer2-Rank3: 298.0231018066406ms
SingleStream-Timestep1-Layer3-Rank3: 296.3888854980469ms
SingleStream-Timestep1-Layer3-Rank1: 296.279052734375ms
SingleStream-Timestep1-Layer3-Rank2: 296.5939636230469ms
SingleStream-Timestep1-Layer3-Rank0: 296.6374816894531ms
SingleStream-Timestep1-Layer4-Rank1: 297.7157897949219ms
SingleStream-Timestep1-Layer4-Rank3: 297.8299255371094ms
SingleStream-Timestep1-Layer4-Rank0: 297.8023681640625ms
SingleStream-Timestep1-Layer4-Rank2: 297.87176513671875ms
SingleStream-Timestep1-Layer5-Rank1: 298.12847900390625ms
SingleStream-Timestep1-Layer5-Rank3: 298.0173645019531ms
SingleStream-Timestep1-Layer5-Rank2: 297.9302062988281ms
SingleStream-Timestep1-Layer5-Rank0: 298.02313232421875ms
SingleStream-Timestep1-Layer6-Rank3: 298.013427734375ms
SingleStream-Timestep1-Layer6-Rank2: 298.0910949707031ms
SingleStream-Timestep1-Layer6-Rank1: 298.0948791503906ms
SingleStream-Timestep1-Layer6-Rank0: 298.04876708984375ms
SingleStream-Timestep1-Layer7-Rank3: 296.3895263671875ms
SingleStream-Timestep1-Layer7-Rank1: 296.0875549316406ms
SingleStream-Timestep1-Layer7-Rank2: 296.4089660644531ms
SingleStream-Timestep1-Layer7-Rank0: 296.18914794921875ms
SingleStream-Timestep1-Layer8-Rank0: 297.6877746582031ms
SingleStream-Timestep1-Layer8-Rank1: 297.9064025878906ms
SingleStream-Timestep1-Layer8-Rank3: 297.6524658203125ms
SingleStream-Timestep1-Layer8-Rank2: 297.85516357421875ms
SingleStream-Timestep1-Layer9-Rank0: 297.3717041015625ms
SingleStream-Timestep1-Layer9-Rank1: 297.29510498046875ms
SingleStream-Timestep1-Layer9-Rank3: 297.4403076171875ms
SingleStream-Timestep1-Layer9-Rank2: 297.1899108886719ms
SingleStream-Timestep1-Layer10-Rank3: 295.2073669433594ms
SingleStream-Timestep1-Layer10-Rank0: 295.7839050292969ms
SingleStream-Timestep1-Layer10-Rank2: 295.7957458496094ms
SingleStream-Timestep1-Layer10-Rank1: 295.8028564453125ms
SingleStream-Timestep1-Layer11-Rank1: 296.87701416015625ms
SingleStream-Timestep1-Layer11-Rank0: 296.9833068847656ms
SingleStream-Timestep1-Layer11-Rank3: 297.2265625ms
SingleStream-Timestep1-Layer11-Rank2: 297.0712890625ms
SingleStream-Timestep1-Layer12-Rank0: 297.0363464355469ms
SingleStream-Timestep1-Layer12-Rank3: 296.80828857421875ms
SingleStream-Timestep1-Layer12-Rank1: 297.1455078125ms
SingleStream-Timestep1-Layer12-Rank2: 296.78118896484375ms
SingleStream-Timestep1-Layer13-Rank3: 298.1773376464844ms
SingleStream-Timestep1-Layer13-Rank2: 298.109619140625ms
SingleStream-Timestep1-Layer13-Rank0: 298.33526611328125ms
SingleStream-Timestep1-Layer13-Rank1: 298.25390625ms
SingleStream-Timestep1-Layer14-Rank0: 296.7211608886719ms
SingleStream-Timestep1-Layer14-Rank3: 297.01995849609375ms
SingleStream-Timestep1-Layer14-Rank1: 296.78851318359375ms
SingleStream-Timestep1-Layer14-Rank2: 296.9422607421875ms
SingleStream-Timestep1-Layer15-Rank0: 297.5231018066406ms
SingleStream-Timestep1-Layer15-Rank3: 297.6908874511719ms
SingleStream-Timestep1-Layer15-Rank2: 297.6186828613281ms
SingleStream-Timestep1-Layer15-Rank1: 297.87005615234375ms
SingleStream-Timestep1-Layer16-Rank3: 296.4704895019531ms
SingleStream-Timestep1-Layer16-Rank0: 296.58306884765625ms
SingleStream-Timestep1-Layer16-Rank2: 296.49224853515625ms
SingleStream-Timestep1-Layer16-Rank1: 296.682861328125ms
SingleStream-Timestep1-Layer17-Rank3: 295.5716552734375ms
SingleStream-Timestep1-Layer17-Rank1: 295.2036437988281ms
SingleStream-Timestep1-Layer17-Rank2: 295.6134338378906ms
SingleStream-Timestep1-Layer17-Rank0: 295.655029296875ms
SingleStream-Timestep1-Layer18-Rank0: 296.39990234375ms
SingleStream-Timestep1-Layer18-Rank1: 296.4827575683594ms
SingleStream-Timestep1-Layer18-Rank3: 296.3818054199219ms
SingleStream-Timestep1-Layer18-Rank2: 296.376220703125ms
SingleStream-Timestep1-Layer19-Rank3: 295.9870910644531ms
SingleStream-Timestep1-Layer19-Rank2: 295.98388671875ms
SingleStream-Timestep1-Layer19-Rank1: 296.3379821777344ms
SingleStream-Timestep1-Layer19-Rank0: 296.52777099609375ms
SingleStream-Timestep1-Layer20-Rank1: 296.6241455078125ms
SingleStream-Timestep1-Layer20-Rank2: 296.8947448730469ms
SingleStream-Timestep1-Layer20-Rank0: 296.73822021484375ms
SingleStream-Timestep1-Layer20-Rank3: 297.3589782714844ms
SingleStream-Timestep1-Layer21-Rank1: 296.62884521484375ms
SingleStream-Timestep1-Layer21-Rank3: 296.6474609375ms
SingleStream-Timestep1-Layer21-Rank2: 296.45166015625ms
SingleStream-Timestep1-Layer21-Rank0: 296.59136962890625ms
SingleStream-Timestep1-Layer22-Rank2: 296.76336669921875ms
SingleStream-Timestep1-Layer22-Rank3: 296.8946228027344ms
SingleStream-Timestep1-Layer22-Rank1: 297.0243835449219ms
SingleStream-Timestep1-Layer22-Rank0: 296.893798828125ms
SingleStream-Timestep1-Layer23-Rank3: 297.1333312988281ms
SingleStream-Timestep1-Layer23-Rank1: 296.9158020019531ms
SingleStream-Timestep1-Layer23-Rank0: 297.0137939453125ms
SingleStream-Timestep1-Layer23-Rank2: 297.1675720214844ms
SingleStream-Timestep1-Layer24-Rank0: 295.53253173828125ms
SingleStream-Timestep1-Layer24-Rank1: 295.8629150390625ms
SingleStream-Timestep1-Layer24-Rank3: 295.9407043457031ms
SingleStream-Timestep1-Layer24-Rank2: 295.7784729003906ms
