DoubleStream-Timestep0-Layer0-Rank0: 802.6044921875ms
DoubleStream-Timestep0-Layer16-Rank2: 304.9005126953125ms
DoubleStream-Timestep0-Layer16-Rank3: 306.52239990234375ms
DoubleStream-Timestep0-Layer17-Rank0: 294.5535888671875ms
DoubleStream-Timestep0-Layer17-Rank3: 293.7583312988281ms
DoubleStream-Timestep0-Layer17-Rank1: 294.00408935546875ms
DoubleStream-Timestep0-Layer17-Rank2: 294.5758361816406ms
DoubleStream-Timestep0-Layer18-Rank0: 295.2186279296875ms
DoubleStream-Timestep0-Layer18-Rank1: 295.9884033203125ms
DoubleStream-Timestep0-Layer18-Rank3: 296.2330017089844ms
DoubleStream-Timestep0-Layer18-Rank2: 295.9924011230469ms
DoubleStream-Timestep0-Layer19-Rank0: 300.72479248046875ms
DoubleStream-Timestep0-Layer19-Rank3: 300.7258605957031ms
DoubleStream-Timestep0-Layer19-Rank1: 300.8078308105469ms
DoubleStream-Timestep0-Layer19-Rank2: 301.0768127441406ms
SingleStream-Timestep0-Layer0-Rank0: 300.196533203125ms
SingleStream-Timestep0-Layer0-Rank3: 298.45440673828125ms
SingleStream-Timestep0-Layer0-Rank1: 293.89776611328125ms
SingleStream-Timestep0-Layer0-Rank2: 296.6023864746094ms
SingleStream-Timestep0-Layer1-Rank1: 305.0007629394531ms
SingleStream-Timestep0-Layer1-Rank0: 305.1997985839844ms
SingleStream-Timestep0-Layer1-Rank3: 305.1988830566406ms
SingleStream-Timestep0-Layer1-Rank2: 305.3699645996094ms
SingleStream-Timestep0-Layer2-Rank0: 296.2758483886719ms
SingleStream-Timestep0-Layer2-Rank2: 296.1201171875ms
SingleStream-Timestep0-Layer2-Rank1: 296.50396728515625ms
SingleStream-Timestep0-Layer2-Rank3: 296.2507019042969ms
SingleStream-Timestep0-Layer3-Rank1: 303.3052062988281ms
SingleStream-Timestep0-Layer3-Rank3: 303.3279724121094ms
SingleStream-Timestep0-Layer3-Rank0: 303.362060546875ms
SingleStream-Timestep0-Layer3-Rank2: 303.8294677734375ms
SingleStream-Timestep0-Layer4-Rank3: 299.55181884765625ms
SingleStream-Timestep0-Layer4-Rank1: 299.7091369628906ms
SingleStream-Timestep0-Layer4-Rank0: 299.8508605957031ms
SingleStream-Timestep0-Layer4-Rank2: 299.8399963378906ms
SingleStream-Timestep0-Layer5-Rank1: 300.6089172363281ms
SingleStream-Timestep0-Layer5-Rank0: 300.4169616699219ms
SingleStream-Timestep0-Layer5-Rank3: 300.5865173339844ms
SingleStream-Timestep0-Layer5-Rank2: 300.5423583984375ms
SingleStream-Timestep0-Layer6-Rank0: 301.5939025878906ms
SingleStream-Timestep0-Layer6-Rank2: 301.2029724121094ms
SingleStream-Timestep0-Layer6-Rank1: 302.1764221191406ms
SingleStream-Timestep0-Layer6-Rank3: 301.9855651855469ms
SingleStream-Timestep0-Layer7-Rank1: 298.44183349609375ms
SingleStream-Timestep0-Layer7-Rank3: 298.39752197265625ms
SingleStream-Timestep0-Layer7-Rank0: 298.57171630859375ms
SingleStream-Timestep0-Layer7-Rank2: 298.2569885253906ms
SingleStream-Timestep0-Layer8-Rank3: 302.3742980957031ms
SingleStream-Timestep0-Layer8-Rank0: 302.3290710449219ms
SingleStream-Timestep0-Layer8-Rank1: 302.62994384765625ms
SingleStream-Timestep0-Layer8-Rank2: 302.5594787597656ms
SingleStream-Timestep0-Layer9-Rank0: 299.93206787109375ms
SingleStream-Timestep0-Layer9-Rank3: 299.8799133300781ms
SingleStream-Timestep0-Layer9-Rank1: 299.6769104003906ms
SingleStream-Timestep0-Layer9-Rank2: 299.9246520996094ms
SingleStream-Timestep0-Layer10-Rank0: 300.3717346191406ms
SingleStream-Timestep0-Layer10-Rank3: 300.3704528808594ms
SingleStream-Timestep0-Layer10-Rank1: 300.2408142089844ms
SingleStream-Timestep0-Layer10-Rank2: 300.3758850097656ms
SingleStream-Timestep0-Layer11-Rank0: 300.0227966308594ms
SingleStream-Timestep0-Layer11-Rank3: 300.5846862792969ms
SingleStream-Timestep0-Layer11-Rank2: 300.58642578125ms
SingleStream-Timestep0-Layer11-Rank1: 300.5767822265625ms
SingleStream-Timestep0-Layer12-Rank0: 300.7568359375ms
SingleStream-Timestep0-Layer12-Rank1: 300.6699523925781ms
SingleStream-Timestep0-Layer12-Rank2: 300.675048828125ms
SingleStream-Timestep0-Layer12-Rank3: 300.7602844238281ms
SingleStream-Timestep0-Layer13-Rank0: 301.9892272949219ms
SingleStream-Timestep0-Layer13-Rank1: 302.1844787597656ms
SingleStream-Timestep0-Layer13-Rank2: 301.9575500488281ms
SingleStream-Timestep0-Layer13-Rank3: 301.73345947265625ms
SingleStream-Timestep0-Layer14-Rank0: 299.442138671875ms
SingleStream-Timestep0-Layer14-Rank1: 299.3729553222656ms
SingleStream-Timestep0-Layer14-Rank3: 299.292724609375ms
SingleStream-Timestep0-Layer14-Rank2: 299.3359680175781ms
SingleStream-Timestep0-Layer15-Rank0: 299.7970886230469ms
SingleStream-Timestep0-Layer15-Rank1: 300.056396484375ms
SingleStream-Timestep0-Layer15-Rank3: 299.74951171875ms
SingleStream-Timestep0-Layer15-Rank2: 300.0295715332031ms
SingleStream-Timestep0-Layer16-Rank0: 300.4864501953125ms
SingleStream-Timestep0-Layer16-Rank2: 300.4561462402344ms
SingleStream-Timestep0-Layer16-Rank3: 300.5913391113281ms
SingleStream-Timestep0-Layer16-Rank1: 300.79046630859375ms
SingleStream-Timestep0-Layer17-Rank0: 299.89495849609375ms
SingleStream-Timestep0-Layer17-Rank1: 300.08184814453125ms
SingleStream-Timestep0-Layer17-Rank2: 300.3207702636719ms
SingleStream-Timestep0-Layer17-Rank3: 300.2682800292969ms
SingleStream-Timestep0-Layer18-Rank0: 299.9896240234375ms
SingleStream-Timestep0-Layer18-Rank1: 299.9600830078125ms
SingleStream-Timestep0-Layer18-Rank2: 299.875ms
SingleStream-Timestep0-Layer18-Rank3: 300.17266845703125ms
SingleStream-Timestep0-Layer19-Rank1: 302.3048095703125ms
SingleStream-Timestep0-Layer19-Rank3: 302.55810546875ms
SingleStream-Timestep0-Layer19-Rank0: 302.8517150878906ms
SingleStream-Timestep0-Layer19-Rank2: 302.6063537597656ms
SingleStream-Timestep0-Layer20-Rank1: 299.53472900390625ms
SingleStream-Timestep0-Layer20-Rank0: 299.4847717285156ms
SingleStream-Timestep0-Layer20-Rank2: 299.4190673828125ms
SingleStream-Timestep0-Layer20-Rank3: 299.6083068847656ms
SingleStream-Timestep0-Layer21-Rank1: 299.9618835449219ms
SingleStream-Timestep0-Layer21-Rank3: 299.96392822265625ms
SingleStream-Timestep0-Layer21-Rank0: 300.1866149902344ms
SingleStream-Timestep0-Layer21-Rank2: 299.87530517578125ms
SingleStream-Timestep0-Layer22-Rank1: 302.7117614746094ms
SingleStream-Timestep0-Layer22-Rank3: 302.603271484375ms
SingleStream-Timestep0-Layer22-Rank0: 302.9557189941406ms
SingleStream-Timestep0-Layer22-Rank2: 302.8389892578125ms
SingleStream-Timestep0-Layer23-Rank3: 299.53857421875ms
SingleStream-Timestep0-Layer23-Rank1: 299.79400634765625ms
SingleStream-Timestep0-Layer23-Rank0: 299.808837890625ms
SingleStream-Timestep0-Layer23-Rank2: 299.6764221191406ms
SingleStream-Timestep0-Layer24-Rank3: 302.83587646484375ms
SingleStream-Timestep0-Layer24-Rank1: 303.003662109375ms
SingleStream-Timestep0-Layer24-Rank0: 302.5703125ms
SingleStream-Timestep0-Layer24-Rank2: 305.04083251953125ms
SingleStream-Timestep0-Layer25-Rank0: 299.88775634765625ms
SingleStream-Timestep0-Layer25-Rank3: 300.0435485839844ms
SingleStream-Timestep0-Layer25-Rank2: 299.9596862792969ms
SingleStream-Timestep0-Layer25-Rank1: 300.03076171875ms
SingleStream-Timestep0-Layer26-Rank3: 299.1678466796875ms
SingleStream-Timestep0-Layer26-Rank0: 299.12054443359375ms
SingleStream-Timestep0-Layer26-Rank2: 298.9952697753906ms
SingleStream-Timestep0-Layer26-Rank1: 299.3529052734375ms
SingleStream-Timestep0-Layer27-Rank0: 300.8393859863281ms
SingleStream-Timestep0-Layer27-Rank1: 300.943359375ms
SingleStream-Timestep0-Layer27-Rank2: 300.8057556152344ms
SingleStream-Timestep0-Layer27-Rank3: 300.971923828125ms
SingleStream-Timestep0-Layer28-Rank0: 299.4389343261719ms
SingleStream-Timestep0-Layer28-Rank1: 299.5116882324219ms
SingleStream-Timestep0-Layer28-Rank2: 299.40106201171875ms
SingleStream-Timestep0-Layer28-Rank3: 299.9132385253906ms
SingleStream-Timestep0-Layer29-Rank0: 299.09332275390625ms
SingleStream-Timestep0-Layer29-Rank2: 299.15869140625ms
SingleStream-Timestep0-Layer29-Rank1: 299.1944580078125ms
SingleStream-Timestep0-Layer29-Rank3: 299.1164245605469ms
SingleStream-Timestep0-Layer30-Rank0: 298.6437683105469ms
SingleStream-Timestep0-Layer30-Rank3: 299.0175476074219ms
SingleStream-Timestep0-Layer30-Rank1: 298.7889404296875ms
SingleStream-Timestep0-Layer30-Rank2: 298.8707580566406ms
SingleStream-Timestep0-Layer31-Rank3: 300.56036376953125ms
SingleStream-Timestep0-Layer31-Rank0: 300.85223388671875ms
SingleStream-Timestep0-Layer31-Rank2: 300.7344665527344ms
SingleStream-Timestep0-Layer31-Rank1: 301.12506103515625ms
SingleStream-Timestep0-Layer32-Rank0: 299.4675598144531ms
SingleStream-Timestep0-Layer32-Rank3: 299.555908203125ms
SingleStream-Timestep0-Layer32-Rank2: 299.5064392089844ms
SingleStream-Timestep0-Layer32-Rank1: 299.5774230957031ms
SingleStream-Timestep0-Layer33-Rank3: 299.67327880859375ms
SingleStream-Timestep0-Layer33-Rank0: 299.6378173828125ms
SingleStream-Timestep0-Layer33-Rank2: 299.80682373046875ms
SingleStream-Timestep0-Layer33-Rank1: 299.8773193359375ms
SingleStream-Timestep0-Layer34-Rank0: 299.6528015136719ms
SingleStream-Timestep0-Layer34-Rank3: 300.0552978515625ms
SingleStream-Timestep0-Layer34-Rank2: 299.8314208984375ms
SingleStream-Timestep0-Layer34-Rank1: 299.96966552734375ms
SingleStream-Timestep0-Layer35-Rank3: 299.4488220214844ms
SingleStream-Timestep0-Layer35-Rank0: 299.4566955566406ms
SingleStream-Timestep0-Layer35-Rank2: 299.55816650390625ms
SingleStream-Timestep0-Layer35-Rank1: 299.5525817871094ms
SingleStream-Timestep0-Layer36-Rank3: 298.11468505859375ms
SingleStream-Timestep0-Layer36-Rank1: 298.51263427734375ms
SingleStream-Timestep0-Layer36-Rank0: 298.4885559082031ms
SingleStream-Timestep0-Layer36-Rank2: 298.62994384765625ms
SingleStream-Timestep0-Layer37-Rank3: 299.8327941894531ms
SingleStream-Timestep0-Layer37-Rank1: 299.76373291015625ms
SingleStream-Timestep0-Layer37-Rank0: 299.6107177734375ms
SingleStream-Timestep0-Layer37-Rank2: 299.7141418457031ms
SingleStream-Timestep0-Layer38-Rank1: 296.5942077636719ms
SingleStream-Timestep0-Layer38-Rank3: 296.8846435546875ms
SingleStream-Timestep0-Layer38-Rank0: 296.4405212402344ms
SingleStream-Timestep0-Layer38-Rank2: 296.7972412109375ms
SingleStream-Timestep0-Layer39-Rank1: 299.4024963378906ms
SingleStream-Timestep0-Layer39-Rank3: 299.2994689941406ms
SingleStream-Timestep0-Layer39-Rank2: 299.3216552734375ms
SingleStream-Timestep0-Layer39-Rank0: 299.55377197265625ms
DoubleStream-Timestep1-Layer0-Rank1: 294.3118591308594ms
DoubleStream-Timestep1-Layer0-Rank0: 294.63336181640625ms
DoubleStream-Timestep1-Layer0-Rank3: 294.3462829589844ms
DoubleStream-Timestep1-Layer0-Rank2: 294.3401184082031ms
DoubleStream-Timestep1-Layer1-Rank0: 304.6468811035156ms
DoubleStream-Timestep1-Layer1-Rank1: 305.7188720703125ms
DoubleStream-Timestep1-Layer1-Rank3: 304.5112609863281ms
DoubleStream-Timestep1-Layer1-Rank2: 304.3744201660156ms
DoubleStream-Timestep1-Layer2-Rank3: 292.0974426269531ms
DoubleStream-Timestep1-Layer2-Rank2: 292.294677734375ms
DoubleStream-Timestep1-Layer2-Rank1: 293.02362060546875ms
DoubleStream-Timestep1-Layer2-Rank0: 293.1003112792969ms
DoubleStream-Timestep1-Layer3-Rank0: 294.6607666015625ms
DoubleStream-Timestep1-Layer3-Rank2: 294.2294921875ms
DoubleStream-Timestep1-Layer3-Rank1: 295.2246398925781ms
DoubleStream-Timestep1-Layer3-Rank3: 295.00982666015625ms
DoubleStream-Timestep1-Layer4-Rank3: 301.5630798339844ms
DoubleStream-Timestep1-Layer4-Rank0: 301.4862365722656ms
DoubleStream-Timestep1-Layer4-Rank2: 301.55938720703125ms
DoubleStream-Timestep1-Layer4-Rank1: 301.88482666015625ms
DoubleStream-Timestep1-Layer5-Rank1: 294.52764892578125ms
DoubleStream-Timestep1-Layer5-Rank3: 294.980224609375ms
DoubleStream-Timestep1-Layer5-Rank0: 294.8450622558594ms
DoubleStream-Timestep1-Layer5-Rank2: 294.90777587890625ms
DoubleStream-Timestep1-Layer6-Rank3: 300.8271484375ms
DoubleStream-Timestep1-Layer6-Rank1: 301.7200012207031ms
DoubleStream-Timestep1-Layer6-Rank0: 301.3823547363281ms
DoubleStream-Timestep1-Layer6-Rank2: 301.4342346191406ms
DoubleStream-Timestep1-Layer7-Rank3: 297.69989013671875ms
DoubleStream-Timestep1-Layer7-Rank1: 297.9187316894531ms
DoubleStream-Timestep1-Layer7-Rank2: 297.8848876953125ms
DoubleStream-Timestep1-Layer7-Rank0: 297.93212890625ms
DoubleStream-Timestep1-Layer8-Rank1: 300.1186828613281ms
DoubleStream-Timestep1-Layer8-Rank3: 300.15093994140625ms
DoubleStream-Timestep1-Layer8-Rank0: 300.0878601074219ms
DoubleStream-Timestep1-Layer8-Rank2: 299.87481689453125ms
DoubleStream-Timestep1-Layer9-Rank1: 301.7548522949219ms
DoubleStream-Timestep1-Layer9-Rank3: 301.8304443359375ms
DoubleStream-Timestep1-Layer9-Rank0: 302.25238037109375ms
DoubleStream-Timestep1-Layer9-Rank2: 302.15191650390625ms
DoubleStream-Timestep1-Layer10-Rank1: 298.459716796875ms
DoubleStream-Timestep1-Layer10-Rank3: 298.5046691894531ms
DoubleStream-Timestep1-Layer10-Rank0: 298.2555236816406ms
DoubleStream-Timestep1-Layer10-Rank2: 298.3316650390625ms
DoubleStream-Timestep1-Layer11-Rank3: 300.59906005859375ms
DoubleStream-Timestep1-Layer11-Rank1: 301.3613586425781ms
DoubleStream-Timestep1-Layer11-Rank0: 300.2773132324219ms
DoubleStream-Timestep1-Layer11-Rank2: 300.6791076660156ms
DoubleStream-Timestep1-Layer12-Rank1: 298.1320495605469ms
DoubleStream-Timestep1-Layer12-Rank3: 298.02886962890625ms
DoubleStream-Timestep1-Layer12-Rank2: 298.0460205078125ms
DoubleStream-Timestep1-Layer12-Rank0: 298.13726806640625ms
DoubleStream-Timestep1-Layer13-Rank1: 299.540771484375ms
DoubleStream-Timestep1-Layer13-Rank3: 299.0129699707031ms
DoubleStream-Timestep1-Layer13-Rank2: 299.534423828125ms
DoubleStream-Timestep1-Layer13-Rank0: 299.6468505859375ms
DoubleStream-Timestep1-Layer14-Rank3: 299.1236267089844ms
DoubleStream-Timestep1-Layer14-Rank1: 299.3199157714844ms
DoubleStream-Timestep1-Layer14-Rank2: 299.1764221191406ms
DoubleStream-Timestep1-Layer14-Rank0: 299.5387268066406ms
DoubleStream-Timestep1-Layer15-Rank0: 295.858154296875ms
DoubleStream-Timestep1-Layer15-Rank3: 295.92364501953125ms
DoubleStream-Timestep1-Layer15-Rank1: 296.2948303222656ms
DoubleStream-Timestep1-Layer15-Rank2: 296.02490234375ms
DoubleStream-Timestep1-Layer16-Rank3: 300.7597961425781ms
DoubleStream-Timestep1-Layer16-Rank0: 300.8563537597656ms
DoubleStream-Timestep1-Layer16-Rank1: 300.4287414550781ms
DoubleStream-Timestep1-Layer16-Rank2: 300.8253479003906ms
DoubleStream-Timestep1-Layer17-Rank3: 297.4513244628906ms
DoubleStream-Timestep1-Layer17-Rank1: 297.1728820800781ms
DoubleStream-Timestep1-Layer17-Rank0: 297.5697326660156ms
DoubleStream-Timestep1-Layer17-Rank2: 297.53125ms
DoubleStream-Timestep1-Layer18-Rank1: 298.12591552734375ms
DoubleStream-Timestep1-Layer18-Rank3: 298.12261962890625ms
DoubleStream-Timestep1-Layer18-Rank0: 298.2362060546875ms
DoubleStream-Timestep1-Layer18-Rank2: 297.9039306640625ms
DoubleStream-Timestep1-Layer19-Rank1: 299.3340759277344ms
DoubleStream-Timestep1-Layer19-Rank3: 299.4754638671875ms
DoubleStream-Timestep1-Layer19-Rank0: 299.72515869140625ms
DoubleStream-Timestep1-Layer19-Rank2: 299.7987976074219ms
SingleStream-Timestep1-Layer0-Rank0: 300.5585632324219ms
SingleStream-Timestep1-Layer0-Rank2: 300.694580078125ms
SingleStream-Timestep1-Layer0-Rank3: 301.2810974121094ms
SingleStream-Timestep1-Layer0-Rank1: 301.35321044921875ms
SingleStream-Timestep1-Layer1-Rank0: 301.6391906738281ms
SingleStream-Timestep1-Layer1-Rank1: 301.4085998535156ms
SingleStream-Timestep1-Layer1-Rank2: 301.60247802734375ms
SingleStream-Timestep1-Layer1-Rank3: 302.32928466796875ms
SingleStream-Timestep1-Layer2-Rank1: 302.75042724609375ms
SingleStream-Timestep1-Layer2-Rank2: 302.80584716796875ms
SingleStream-Timestep1-Layer2-Rank3: 302.888427734375ms
SingleStream-Timestep1-Layer2-Rank0: 302.637451171875ms
SingleStream-Timestep1-Layer3-Rank1: 301.60028076171875ms
SingleStream-Timestep1-Layer3-Rank0: 301.6143798828125ms
SingleStream-Timestep1-Layer3-Rank3: 301.8123779296875ms
SingleStream-Timestep1-Layer3-Rank2: 301.84490966796875ms
SingleStream-Timestep1-Layer4-Rank1: 301.7491149902344ms
SingleStream-Timestep1-Layer4-Rank3: 301.77264404296875ms
SingleStream-Timestep1-Layer4-Rank0: 301.5712890625ms
SingleStream-Timestep1-Layer4-Rank2: 301.7757568359375ms
SingleStream-Timestep1-Layer5-Rank3: 301.4137878417969ms
SingleStream-Timestep1-Layer5-Rank1: 301.4814758300781ms
SingleStream-Timestep1-Layer5-Rank2: 301.48699951171875ms
SingleStream-Timestep1-Layer5-Rank0: 301.5494079589844ms
SingleStream-Timestep1-Layer6-Rank3: 302.73712158203125ms
SingleStream-Timestep1-Layer6-Rank2: 302.5921325683594ms
SingleStream-Timestep1-Layer6-Rank1: 302.61328125ms
SingleStream-Timestep1-Layer6-Rank0: 302.90814208984375ms
SingleStream-Timestep1-Layer7-Rank2: 302.0541687011719ms
SingleStream-Timestep1-Layer7-Rank3: 301.8531494140625ms
SingleStream-Timestep1-Layer7-Rank1: 302.1185607910156ms
SingleStream-Timestep1-Layer7-Rank0: 302.1462707519531ms
SingleStream-Timestep1-Layer8-Rank1: 300.676513671875ms
SingleStream-Timestep1-Layer8-Rank0: 300.3893737792969ms
SingleStream-Timestep1-Layer8-Rank2: 300.6572265625ms
SingleStream-Timestep1-Layer8-Rank3: 300.7549743652344ms
SingleStream-Timestep1-Layer9-Rank1: 300.9049377441406ms
SingleStream-Timestep1-Layer9-Rank0: 300.9745788574219ms
SingleStream-Timestep1-Layer9-Rank3: 301.0132751464844ms
SingleStream-Timestep1-Layer9-Rank2: 301.1231994628906ms
SingleStream-Timestep1-Layer10-Rank1: 300.1136779785156ms
SingleStream-Timestep1-Layer10-Rank3: 300.4330139160156ms
SingleStream-Timestep1-Layer10-Rank0: 300.0491027832031ms
SingleStream-Timestep1-Layer10-Rank2: 300.2896728515625ms
SingleStream-Timestep1-Layer11-Rank1: 302.50775146484375ms
SingleStream-Timestep1-Layer11-Rank0: 302.3259582519531ms
SingleStream-Timestep1-Layer11-Rank3: 302.6823425292969ms
SingleStream-Timestep1-Layer11-Rank2: 302.4311828613281ms
SingleStream-Timestep1-Layer12-Rank0: 301.43695068359375ms
SingleStream-Timestep1-Layer12-Rank3: 301.4939270019531ms
SingleStream-Timestep1-Layer12-Rank1: 301.6549072265625ms
SingleStream-Timestep1-Layer12-Rank2: 301.38690185546875ms
SingleStream-Timestep1-Layer13-Rank0: 300.7830505371094ms
SingleStream-Timestep1-Layer13-Rank1: 301.033203125ms
SingleStream-Timestep1-Layer13-Rank3: 301.5750427246094ms
SingleStream-Timestep1-Layer13-Rank2: 301.3658447265625ms
SingleStream-Timestep1-Layer14-Rank2: 300.4064636230469ms
SingleStream-Timestep1-Layer14-Rank3: 300.6820983886719ms
SingleStream-Timestep1-Layer14-Rank1: 300.3411865234375ms
SingleStream-Timestep1-Layer14-Rank0: 300.74786376953125ms
SingleStream-Timestep1-Layer15-Rank3: 301.0498046875ms
SingleStream-Timestep1-Layer15-Rank1: 301.2415771484375ms
SingleStream-Timestep1-Layer15-Rank2: 301.1183776855469ms
SingleStream-Timestep1-Layer15-Rank0: 300.61358642578125ms
SingleStream-Timestep1-Layer16-Rank3: 300.3511657714844ms
SingleStream-Timestep1-Layer16-Rank0: 300.0224914550781ms
SingleStream-Timestep1-Layer16-Rank2: 300.1745910644531ms
SingleStream-Timestep1-Layer16-Rank1: 300.5018005371094ms
SingleStream-Timestep1-Layer17-Rank3: 300.1983337402344ms
SingleStream-Timestep1-Layer17-Rank1: 299.86822509765625ms
SingleStream-Timestep1-Layer17-Rank0: 300.10797119140625ms
SingleStream-Timestep1-Layer17-Rank2: 300.13714599609375ms
SingleStream-Timestep1-Layer18-Rank3: 300.7965087890625ms
SingleStream-Timestep1-Layer18-Rank0: 300.93328857421875ms
SingleStream-Timestep1-Layer18-Rank1: 300.9892578125ms
SingleStream-Timestep1-Layer18-Rank2: 300.92034912109375ms
SingleStream-Timestep1-Layer19-Rank3: 300.4336853027344ms
SingleStream-Timestep1-Layer19-Rank0: 300.61175537109375ms
SingleStream-Timestep1-Layer19-Rank1: 300.64453125ms
SingleStream-Timestep1-Layer19-Rank2: 300.5288391113281ms
SingleStream-Timestep1-Layer20-Rank3: 300.76531982421875ms
SingleStream-Timestep1-Layer20-Rank0: 301.29180908203125ms
SingleStream-Timestep1-Layer20-Rank1: 301.3567810058594ms
SingleStream-Timestep1-Layer20-Rank2: 301.2360534667969ms
SingleStream-Timestep1-Layer21-Rank3: 302.6224060058594ms
SingleStream-Timestep1-Layer21-Rank0: 302.5124206542969ms
SingleStream-Timestep1-Layer21-Rank1: 302.697265625ms
SingleStream-Timestep1-Layer21-Rank2: 302.50311279296875ms
SingleStream-Timestep1-Layer22-Rank3: 300.1634826660156ms
SingleStream-Timestep1-Layer22-Rank1: 299.8873596191406ms
SingleStream-Timestep1-Layer22-Rank2: 299.9858093261719ms
SingleStream-Timestep1-Layer22-Rank0: 300.5174255371094ms
SingleStream-Timestep1-Layer23-Rank1: 301.7412109375ms
SingleStream-Timestep1-Layer23-Rank2: 301.63690185546875ms
SingleStream-Timestep1-Layer23-Rank3: 301.6675109863281ms
SingleStream-Timestep1-Layer23-Rank0: 301.714599609375ms
SingleStream-Timestep1-Layer24-Rank2: 300.3934020996094ms
SingleStream-Timestep1-Layer24-Rank0: 300.4323425292969ms
SingleStream-Timestep1-Layer24-Rank1: 300.34185791015625ms
SingleStream-Timestep1-Layer24-Rank3: 300.4927978515625ms
